profile_index,profile_direction,profile_phase,start_time,end_time,start_depth,end_depth,min_depth,max_depth,depth_range,min_lon,max_lon,min_lat,max_lat,distance_traveled,num_points,time_at_surface_s,profile_duration_s
57.0,1.0,descent,2026-02-01 03:00:34.305999872,2026-02-01 04:00:21.305999872,5.398483753204346,501.3060607910156,5.398483753204346,501.3060607910156,495.9075770378113,-158.31010647414115,-158.3070508014823,21.522147453048987,21.52877460088718,,4480,0,3587.0
57.5,0.0,inflection,2026-02-01 04:00:21.433000192,2026-02-01 04:00:33.451000064,501.43701171875,501.3060607910156,501.2624206542969,501.43701171875,0.174591064453125,-158.3070488387999,-158.30704175065955,21.528772443920797,21.52877757459687,,16,0,12.017999872
58.0,-1.0,ascent,2026-02-01 04:00:34.305999872,2026-02-01 04:58:17.360999936,501.2624206542969,1.5357990264892578,1.5357990264892578,501.2624206542969,499.7266216278076,-158.30878235067377,-158.30584899447123,21.528769027028737,21.532672446984822,,4324,60,3463.055000064
58.5,0.0,surfacing,2026-02-01 04:58:18.292000000,2026-02-01 05:10:49.060000000,0.0,0.0,0.0,3.288015604019165,3.288015604019165,-158.3176366666693,-158.31635000000264,21.545038332759386,21.547909999426405,,605,750,750.768
59.0,1.0,descent,2026-02-01 05:10:49.401999872,2026-02-01 06:07:46.401999872,0.21265773475170135,502.2375793457031,0.21265773475170135,502.2375793457031,502.0249216109514,-158.32494703057608,-158.31764500000264,21.545015744646815,21.547982343005536,,4267,36,3417.0
59.5,0.0,inflection,2026-02-01 06:07:46.440999936,2026-02-01 06:07:54.538000128,502.28118896484375,502.3466491699219,502.28118896484375,502.3466491699219,0.065460205078125,-158.32494600608882,-158.32494548926897,21.54502340764788,21.54502726533827,,11,0,8.097000192
60.0,-1.0,ascent,2026-02-01 06:07:55.401999872,2026-02-01 07:06:07.401999872,502.28118896484375,5.490931510925293,5.490931510925293,502.28118896484375,496.79025745391846,-158.33214170261482,-158.3249452324271,21.54199437188106,21.545030691622816,,4360,0,3492.0
60.5,0.0,inflection,2026-02-01 07:06:07.881999872,2026-02-01 07:06:07.881999872,4.967466354370117,4.967466354370117,4.967466354370117,4.967466354370117,0.0,-158.33214915340983,-158.33214915340983,21.541990221013528,21.541990221013528,0.0,1,0,0.0
61.0,1.0,descent,2026-02-01 07:06:08.401999872,2026-02-01 08:06:47.401999872,5.0110883712768555,502.1067199707031,5.0110883712768555,502.1067199707031,497.09563159942627,-158.33934043358263,-158.33214935068983,21.538954575705784,21.54199178714516,,4545,0,3639.0
61.5,0.0,inflection,2026-02-01 08:06:47.638000128,2026-02-01 08:07:11.657999872,502.1939697265625,502.28118896484375,502.1067199707031,502.28118896484375,0.174468994140625,-158.33934437423815,-158.33934196933785,21.53895392160824,21.53896592746349,,31,0,24.019999744
