time,time_utc,latitude,longitude,depth,conductivity,temperature,pressure,salinity,density,potential_temperature,potential_density
1769744253,2026-01-30 03:37:33.831000064,21.215436958966507,-158.32995686792034,503.24986165254836,3.4647600650787354,6.841700077056885,507.00000762939453,34.20800403176029,1029.0034369518917,6.794388142949871,1026.8294429757784
1769744255,2026-01-30 03:37:35.831000064,21.21544188490559,-158.32995529835367,503.5571753273876,3.4648098945617676,6.8420000076293945,507.3099899291992,34.208105207816914,1029.004876825057,6.794656843019478,1026.829491369966
1769744257,2026-01-30 03:37:37.831000064,21.21544661091362,-158.32995377536344,503.8744348173576,3.4647600650787354,6.8420000076293945,507.6300048828125,34.207404458341806,1029.0057822386746,6.794626432112051,1026.8289482393338
1769744259,2026-01-30 03:37:39.831000064,21.215451864409374,-158.32995203794312,504.2214190970269,3.464740037918091,6.841400146484375,507.9800033569336,34.20761134935079,1029.0076181872469,6.79399483154163,1026.8292020832432
1769744261,2026-01-30 03:37:41.831000064,21.21545769164417,-158.32995006729095,504.57831118979965,3.4647300243377686,6.841300010681152,508.3399963378906,34.20742797618798,1029.0091221832292,6.7938603840752485,1026.8290814022023
1769744263,2026-01-30 03:37:43.831000064,21.215463755345542,-158.32994803198562,504.9550572686369,3.4647300243377686,6.84060001373291,508.7200164794922,34.2079397007898,1029.0113461748938,6.793125883223455,1026.8295898622666
1769744265,2026-01-30 03:37:45.831000064,21.215470077280244,-158.32994592607577,505.33176483459204,3.4646201133728027,6.839799880981445,509.0999984741211,34.20734362094252,1029.0127226252255,6.792292527651032,1026.8292385166342
1769744267,2026-01-30 03:37:47.831000064,21.2154754268678,-158.32994419773703,505.69856338542843,3.4646499156951904,6.8394999504089355,509.46998596191406,34.207790832228504,1029.0147920331683,6.791957579832866,1026.8296420515335
1769744269,2026-01-30 03:37:49.831000064,21.21547969743764,-158.32994288839052,506.0257279478507,3.4644598960876465,6.837699890136719,509.7999954223633,34.20733025971648,1029.01619455658,6.790132880852915,1026.8295304433495
1769744271,2026-01-30 03:37:51.831000064,21.215484411298018,-158.32994143513622,506.3528919786438,3.4642999172210693,6.836400032043457,510.1300048828125,34.206703637891124,1029.0173942281258,6.788806597789152,1026.829220689623
1769744273,2026-01-30 03:37:53.831000064,21.215489619057063,-158.32993982154494,506.6701093454541,3.463819980621338,6.830100059509277,510.4499816894531,34.20752496827249,1029.0204109123918,6.782499295809947,1026.8307236678893
1769744275,2026-01-30 03:37:55.831000064,21.215494750581982,-158.32993825711023,506.98736404589334,3.463740110397339,6.827099800109863,510.7699966430664,34.20946919398739,1029.0238160346332,6.779478090030362,1026.8326684434185
1769744277,2026-01-30 03:37:57.831000064,21.21549979682804,-158.32993674766416,507.3442513887579,3.4637300968170166,6.826900005340576,511.12998962402344,34.20938459911619,1029.025411566142,6.779244315266992,1026.8326389805281
1769744279,2026-01-30 03:37:59.831000064,21.21550545700342,-158.3299350316341,507.72099244025947,3.4636800289154053,6.826099872589111,511.510009765625,34.20944570498883,1029.0272995745565,6.778410467530115,1026.8328055538716
1769744281,2026-01-30 03:38:01.831000064,21.215511808093957,-158.32993308311472,508.1076032100969,3.4637699127197266,6.826399803161621,511.89998626708984,34.209948650450954,1029.0294147352938,6.778671109876519,1026.8331730304537
1769744283,2026-01-30 03:38:03.831000064,21.215517477958404,-158.3299314061641,508.4843428703921,3.4637598991394043,6.827400207519531,512.2800064086914,34.20866425088979,1029.0299907405176,6.779631919833306,1026.832037181134
1769744285,2026-01-30 03:38:05.831000064,21.215522368757345,-158.3299300397856,508.86104405131476,3.4636099338531494,6.825399875640869,512.6599884033203,34.20881808851523,1029.0321272938334,6.777602450859544,1026.8324379843107
1769744287,2026-01-30 03:38:07.831000064,21.215527634488595,-158.3299285743769,509.19811177043266,3.463409900665283,6.823200225830078,512.9999923706055,34.20863866193711,1029.0338525644781,6.775378582953283,1026.8326016197102
1769744289,2026-01-30 03:38:09.831000064,21.215533330727517,-158.32992699525897,509.5153625740393,3.4634900093078613,6.823500156402588,513.3200073242188,34.20906783536358,1029.0355931327256,6.775646048916845,1026.8329089330578
1769744291,2026-01-30 03:38:11.831000064,21.215538676217477,-158.32992555739074,509.8425210632009,3.4633700847625732,6.822400093078613,513.650016784668,34.208682859597964,1029.0369513671615,6.774518645679021,1026.8327626231396
1769744293,2026-01-30 03:38:13.831000064,21.215543616531885,-158.32992428269023,510.1696412302179,3.4633100032806396,6.821000099182129,513.9799880981445,34.20925284534127,1029.0390967089486,6.773091709326252,1026.8334093686963
1769744295,2026-01-30 03:38:15.831000064,21.215549093843542,-158.32992286601814,510.52652306677163,3.463320016860962,6.821000099182129,514.3399810791016,34.20919016434049,1029.0406798411466,6.773056940993423,1026.833370351582
1769744297,2026-01-30 03:38:17.831000064,21.21555519523284,-158.32992128435214,510.9131664159914,3.463320016860962,6.820499897003174,514.7299957275391,34.20949913621041,1029.0427618651006,6.772520708129599,1026.8336923091008
1769744299,2026-01-30 03:38:19.831000064,21.21556043626541,-158.32991998732015,511.28990097817444,3.4633100032806396,6.820499897003174,515.1100158691406,34.20920680740554,1029.044257044548,6.772484187072491,1026.833472831665
1769744301,2026-01-30 03:38:21.831000064,21.215564661195213,-158.32991902644807,511.66659706925697,3.4631500244140625,6.818999767303467,515.4899978637695,34.20875448339561,1029.0458482319862,6.770953512137324,1026.8333285042033
1769744303,2026-01-30 03:38:23.831000064,21.215569642207146,-158.3299178597676,512.0135682812767,3.4631500244140625,6.81820011138916,515.8399963378906,34.20937965235205,1029.04803895819,6.770122609409868,1026.833938739463
1769744305,2026-01-30 03:38:25.831000064,21.215575519775125,-158.32991644904124,512.340722800862,3.4629600048065186,6.815999984741211,516.1700057983398,34.20931541130216,1029.0498085814668,6.767899196006006,1026.8341927635163
1769744307,2026-01-30 03:38:27.831000064,21.21558162089782,-158.32991498471452,512.6579309529167,3.4626500606536865,6.812699794769287,516.4899826049805,34.20902913643445,1029.0515217017246,6.764581173949075,1026.8344189214986
1769744309,2026-01-30 03:38:29.831000064,21.21558798764459,-158.3299134567007,512.9751764266836,3.4626100063323975,6.811699867248535,516.8099975585938,34.209427210726034,1029.0534292218413,6.763553883005511,1026.8348760633212
1769744311,2026-01-30 03:38:31.831000064,21.21559379818547,-158.32991210547428,513.322145416453,3.462549924850464,6.810400009155273,517.1599960327148,34.20988831334919,1029.0555658149747,6.762224886137863,1026.835423962289
1769744313,2026-01-30 03:38:33.831000064,21.215598943843585,-158.3299109655777,513.6790218226953,3.4622299671173096,6.808300018310547,517.5199890136719,34.20828213284636,1029.0562565634632,6.7600996151029396,1026.8344496204488
1769744315,2026-01-30 03:38:35.831000064,21.215604047984375,-158.32990985223813,514.0458433908855,3.461519956588745,6.799300193786621,517.8900146484375,34.20922785389569,1029.0599929891603,6.751098469990131,1026.8364118078284
1769744317,2026-01-30 03:38:37.831000064,21.215609102194634,-158.3299087708372,514.412626493424,3.4612600803375244,6.795400142669678,518.2600021362305,34.21006254524267,1029.0628929692955,6.747177265960237,1026.8376028554428
1769744319,2026-01-30 03:38:39.831000064,21.215614061449642,-158.32990774882674,514.7893168727207,3.4611101150512695,6.792399883270264,518.6399841308594,34.21120815518156,1029.0659479535573,6.744151125438946,1026.8389187113496
1769744321,2026-01-30 03:38:41.831000064,21.215618905814026,-158.32990679867552,515.1362828495228,3.461009979248047,6.7916998863220215,518.9899826049805,34.2106337108255,1029.067190402599,6.743420544289745,1026.8385696139057
1769744323,2026-01-30 03:38:43.831000064,21.215624416466675,-158.32990570782027,515.4535245483844,3.460969924926758,6.791200160980225,519.3099975585938,34.21053554000346,1029.0686381611104,6.742891955713994,1026.8385683342117
1769744325,2026-01-30 03:38:45.831000064,21.215630736552377,-158.32990444603223,515.7608578573468,3.460930109024048,6.791100025177002,519.6200180053711,34.21004831348982,1029.069679115064,6.742762673208492,1026.8382065418941
1769744327,2026-01-30 03:38:47.831000064,21.215636665427688,-158.32990331913865,516.0780607683027,3.460969924926758,6.791299819946289,519.9399948120117,34.21013428753341,1029.0711672241798,6.742930709367219,1026.8382568057896
1769744329,2026-01-30 03:38:49.831000064,21.215642111300205,-158.32990235879072,516.415116717603,3.460890054702759,6.79010009765625,520.2799987792969,34.21028327466371,1029.0730007808522,6.741702743445154,1026.838544651993
1769744331,2026-01-30 03:38:51.831000064,21.215647481387855,-158.3299014755782,516.7719877789966,3.4609200954437256,6.79040002822876,520.6399917602539,34.21014321675918,1029.0744796548772,6.741966840824681,1026.8384044633494
1769744333,2026-01-30 03:38:53.831000064,21.215652756957315,-158.32990068856824,517.1487116666053,3.4602301120758057,6.783100128173828,521.0200119018555,34.209616880822104,1029.0768651427604,6.734659418166008,1026.8389771894103
1769744335,2026-01-30 03:38:55.831000064,21.215657786516452,-158.32989998989328,517.515489266705,3.4600698947906494,6.780399799346924,521.3899993896484,34.21035687421057,1029.0795149150783,6.7319334042800305,1026.8399324459135
1769744337,2026-01-30 03:38:57.831000064,21.215662507383993,-158.32989940206028,517.8822662262792,3.4599499702453613,6.78000020980835,521.7599868774414,34.209256872616386,1029.080394797221,6.7315005859958745,1026.8391292601702
1769744339,2026-01-30 03:38:59.831000064,21.21566745115596,-158.32989879793521,518.2193192512192,3.459820032119751,6.778800010681152,522.0999908447266,34.20885557936354,1029.0818000969575,6.730272636640157,1026.83898314738
